id,name,tenure_months,monthly_revenue,support_tickets_90d,payment_failures_90d,usage_change_pct,nps,plan_type,days_since_login,discount_pct,price_increase_pct,engagement_trend_pct,complaint_recency_days,feature_adoption_pct,competitor_pressure,churned
cust-05791,Customer 05791,72,1139.97,2,1,-14.0,70,premium,1,12,20,-9.4,36,34.9,3,0
cust-05792,Customer 05792,24,396.01,6,0,-21.3,84,standard,14,0,10,-6.4,56,75.4,2,0
cust-05793,Customer 05793,15,150.59,2,0,-43.1,6,basic,45,11,5,-44.8,49,100,2,1
cust-05794,Customer 05794,11,358.54,2,0,-25.7,95,standard,41,30,10,-22.5,15,61.8,2,0
cust-05795,Customer 05795,72,1183.45,0,0,8.9,18,premium,9,0,0,4.5,46,67.3,1,0
cust-05796,Customer 05796,16,1021.48,4,1,-3.1,50,premium,22,21,0,-2.0,23,5,1,0
cust-05797,Customer 05797,4,149.85,0,0,12.5,61,basic,11,1,0,16.9,78,52.1,0,0
cust-05798,Customer 05798,2,338.21,5,0,10.9,64,standard,24,22,10,12.0,20,51.2,2,0
cust-05799,Customer 05799,37,107.41,4,0,-19.8,64,basic,56,8,15,-35.8,22,33.5,0,0
cust-05800,Customer 05800,41,317.72,1,1,3.9,47,standard,31,11,0,3.2,26,69.4,0,0
cust-05801,Customer 05801,4,314.46,1,0,-20.3,50,standard,7,11,10,4.0,7,68.7,0,0
cust-05802,Customer 05802,22,435.4,3,0,-17.1,54,standard,2,7,15,-14.2,26,85.0,3,0
cust-05803,Customer 05803,47,401.5,0,1,-16.6,33,standard,14,27,10,-13.9,25,48.9,0,1
cust-05804,Customer 05804,7,524.85,2,1,18.7,16,standard,9,7,0,14.1,2,70.5,0,0
cust-05805,Customer 05805,12,349.94,0,1,-56.5,56,standard,15,9,0,-60.7,62,41.0,0,0
cust-05806,Customer 05806,10,658.44,1,2,4.9,37,premium,12,3,0,25.1,9,55.1,2,0
cust-05807,Customer 05807,5,890.1,2,0,-6.3,25,premium,17,9,0,-22.2,5,67.4,0,0
cust-05808,Customer 05808,11,186.31,0,0,-5.2,81,basic,9,4,0,-2.1,66,40.9,1,0
cust-05809,Customer 05809,72,1173.44,3,3,-57.4,30,premium,42,12,0,-60.4,31,64.4,2,1
cust-05810,Customer 05810,9,1576.04,3,0,10.6,74,premium,5,28,10,5.8,62,56.0,1,0
cust-05811,Customer 05811,31,406.7,1,0,0.1,33,standard,11,19,10,0.3,60,61.5,2,1
cust-05812,Customer 05812,38,1266.37,0,0,-22.8,75,premium,20,1,0,-13.4,36,40.1,1,0
cust-05813,Customer 05813,31,185.16,0,0,-12.8,62,basic,15,5,15,-15.5,88,41.4,0,0
cust-05814,Customer 05814,25,543.01,2,0,-5.2,59,premium,12,11,5,-1.4,29,92.5,0,0
cust-05815,Customer 05815,17,1139.73,0,0,2.2,30,premium,8,2,0,4.0,40,96.7,1,0
cust-05816,Customer 05816,34,164.64,3,0,-16.2,63,basic,32,16,10,-21.9,90,53.5,0,0
cust-05817,Customer 05817,62,207.96,0,0,8.5,59,standard,73,0,0,2.3,28,81.8,1,0
cust-05818,Customer 05818,35,130.7,4,3,-34.5,54,basic,25,8,15,-33.9,27,26.8,0,0
cust-05819,Customer 05819,31,528.67,0,0,-35.6,95,standard,5,9,0,-37.6,84,43.1,2,0
cust-05820,Customer 05820,17,456.36,5,0,-35.8,14,standard,27,0,5,-43.3,11,64.0,0,1
cust-05821,Customer 05821,9,240.07,3,1,-32.3,-2,basic,17,18,10,-31.4,30,52.2,0,1
cust-05822,Customer 05822,24,130.36,2,1,4.8,78,basic,26,1,0,11.9,21,58.1,2,0
cust-05823,Customer 05823,14,469.42,8,2,-7.1,50,standard,7,25,15,-9.6,44,82.8,0,0
cust-05824,Customer 05824,43,169.23,4,0,18.3,48,basic,12,5,0,3.9,48,81.7,1,0
cust-05825,Customer 05825,34,143.87,0,1,-5.1,44,basic,19,19,15,-19.1,66,79.6,0,0
cust-05826,Customer 05826,13,198.05,5,0,4.0,53,basic,27,1,0,12.7,26,43.8,1,0
cust-05827,Customer 05827,20,936.21,0,2,-7.3,70,premium,30,0,0,-7.8,60,28.6,2,0
cust-05828,Customer 05828,21,85.81,7,2,-24.8,22,basic,15,2,5,-29.7,25,77.7,3,0
cust-05829,Customer 05829,16,1046.41,2,0,16.5,45,premium,2,10,10,22.7,13,73.7,1,0
cust-05830,Customer 05830,28,440.23,0,1,21.2,59,standard,4,2,0,26.4,46,36.3,1,0
cust-05831,Customer 05831,26,145.42,2,0,21.6,-1,basic,18,3,0,30.2,29,59.3,0,1
cust-05832,Customer 05832,22,368.04,0,0,-24.6,50,standard,7,12,0,-31.6,64,78.7,0,0
cust-05833,Customer 05833,72,452.22,0,0,7.6,0,standard,14,15,0,1.0,83,34.9,2,0
cust-05834,Customer 05834,42,289.14,4,1,-5.0,38,standard,26,12,0,-7.6,33,58.5,1,0
cust-05835,Customer 05835,33,544.76,0,2,25.9,23,standard,16,22,0,26.3,27,84.9,1,0
cust-05836,Customer 05836,13,134.86,1,0,-13.1,33,basic,18,29,0,-9.6,1,68.8,2,0
cust-05837,Customer 05837,13,401.79,0,2,-17.0,30,standard,18,18,15,-5.1,28,60.4,0,0
cust-05838,Customer 05838,13,123.69,5,0,-23.0,58,basic,5,25,5,-16.2,7,84.4,1,0
cust-05839,Customer 05839,22,84.19,2,0,-8.9,59,basic,4,1,0,-3.2,36,80.8,0,0
cust-05840,Customer 05840,37,927.6,1,1,-1.6,44,premium,18,14,15,-8.9,23,54.1,0,0
cust-05841,Customer 05841,41,491.84,0,1,13.8,37,standard,19,12,10,11.4,50,100,2,0
cust-05842,Customer 05842,8,182.12,0,0,-0.5,55,basic,16,11,0,-11.6,67,55.9,0,0
cust-05843,Customer 05843,1,122.8,2,0,0.9,49,basic,11,11,0,-9.7,13,71.6,0,0
cust-05844,Customer 05844,53,217.62,0,0,-11.9,23,basic,14,33,0,-13.8,65,53.3,2,0
cust-05845,Customer 05845,31,286.77,0,0,25.2,67,standard,68,18,5,21.1,59,68.3,3,0
cust-05846,Customer 05846,33,294.45,3,1,-20.5,73,standard,26,15,0,-20.4,18,7.3,1,0
cust-05847,Customer 05847,61,854.53,2,0,21.0,26,premium,4,1,15,9.4,11,29.1,0,0
cust-05848,Customer 05848,41,449.75,6,0,-24.0,30,standard,14,14,0,-25.9,15,58.1,2,1
cust-05849,Customer 05849,18,233.41,0,0,-36.7,65,basic,16,31,0,-32.6,48,46.8,0,0
cust-05850,Customer 05850,15,669.82,0,0,-6.7,28,premium,39,4,0,-10.0,38,75.0,1,0
cust-05851,Customer 05851,18,364.98,2,1,-25.6,20,premium,9,12,10,-37.2,6,31.7,2,0
cust-05852,Customer 05852,13,617.77,2,0,-6.3,34,standard,11,7,0,-5.2,30,87.3,1,0
cust-05853,Customer 05853,21,227.1,1,1,-22.8,24,basic,13,13,0,-10.5,22,55.8,0,0
cust-05854,Customer 05854,24,245.8,4,0,3.2,68,basic,13,0,0,-3.6,50,19.4,1,0
cust-05855,Customer 05855,14,149.96,0,0,6.3,42,basic,26,19,0,6.9,44,60.6,0,0
cust-05856,Customer 05856,47,127.49,2,0,-52.9,28,basic,10,25,10,-50.1,28,33.3,3,0
cust-05857,Customer 05857,23,225.5,1,0,-37.9,40,standard,19,0,0,-25.7,20,56.3,1,0
cust-05858,Customer 05858,5,379.89,5,0,4.0,83,standard,6,3,5,-3.3,20,38.3,2,0
cust-05859,Customer 05859,21,165.75,6,0,3.7,27,basic,30,7,0,12.7,10,37.3,1,0
cust-05860,Customer 05860,11,354.05,4,0,13.5,70,standard,21,10,5,5.7,31,64.4,1,0
cust-05861,Customer 05861,11,153.53,1,0,-19.9,57,basic,51,0,10,-13.3,7,69.5,1,0
cust-05862,Customer 05862,12,383.28,5,0,4.3,69,standard,28,5,10,15.3,39,46.6,1,0
cust-05863,Customer 05863,13,504.57,6,2,19.8,16,standard,17,15,5,13.0,35,57.3,1,0
cust-05864,Customer 05864,25,409.79,0,0,-6.4,46,standard,38,2,0,1.8,51,53.6,0,0
cust-05865,Customer 05865,36,1175.52,2,0,27.4,5,premium,9,10,0,35.2,19,24.1,0,0
cust-05866,Customer 05866,26,241.76,2,0,45,67,basic,28,24,0,44.1,4,40.8,0,0
cust-05867,Customer 05867,15,178.94,0,0,-16.9,3,basic,20,13,0,-10.1,26,56.7,0,0
cust-05868,Customer 05868,66,188.69,1,1,27.3,61,basic,7,13,15,24.8,40,57.9,2,0
cust-05869,Customer 05869,18,172.03,2,0,45,0,basic,8,0,15,40.9,33,72.8,0,0
cust-05870,Customer 05870,11,160.17,0,0,-30.4,39,basic,40,24,0,-13.4,64,45.0,0,0
cust-05871,Customer 05871,8,167.67,3,2,7.5,37,basic,25,3,0,8.1,27,48.2,0,0
cust-05872,Customer 05872,7,704.32,0,1,-26.4,72,premium,34,9,0,-12.2,74,87.5,2,1
cust-05873,Customer 05873,5,576.12,4,0,8.6,42,standard,9,19,0,0.1,37,15.1,1,0
cust-05874,Customer 05874,28,465.5,1,2,18.9,36,standard,26,16,5,32.6,6,47.4,3,0
cust-05875,Customer 05875,31,140.14,0,1,-23.5,77,basic,34,6,0,-24.2,54,26.9,1,0
cust-05876,Customer 05876,15,162.3,0,0,-15.6,62,basic,24,6,0,-19.2,44,41.0,0,0
cust-05877,Customer 05877,46,359.58,2,0,-5.8,51,standard,37,0,0,-12.3,44,41.3,0,0
cust-05878,Customer 05878,21,168.13,1,1,-7.2,36,basic,18,11,0,-8.1,16,23.8,0,0
cust-05879,Customer 05879,17,452.65,4,3,3.2,47,standard,26,10,15,13.1,16,83.8,1,0
cust-05880,Customer 05880,53,195.26,0,0,-3.2,78,basic,28,0,5,-2.8,34,71.3,1,0
cust-05881,Customer 05881,70,628.39,0,0,0.4,38,standard,12,2,0,1.5,45,62.3,0,0
cust-05882,Customer 05882,28,157.09,1,0,-20.3,32,basic,20,0,5,-20.7,40,89.9,1,0
cust-05883,Customer 05883,3,400.24,0,0,-16.3,58,standard,8,1,0,-14.9,44,56.1,2,0
cust-05884,Customer 05884,25,166.27,5,0,9.5,63,basic,48,2,10,22.8,22,76.7,0,1
cust-05885,Customer 05885,14,159.96,1,2,3.3,31,basic,40,23,10,2.1,33,39.3,2,1
cust-05886,Customer 05886,7,1556.02,3,0,33.1,88,premium,11,0,10,25.6,56,25.1,1,0
cust-05887,Customer 05887,65,806.63,0,0,-9.3,18,premium,13,0,0,-3.3,68,49.8,2,0
cust-05888,Customer 05888,27,758.26,3,1,4.5,18,premium,15,8,0,3.3,10,50.9,0,0
cust-05889,Customer 05889,15,74.95,2,0,14.4,49,basic,12,16,0,19.5,39,47.1,2,0
cust-05890,Customer 05890,31,418.33,5,1,11.6,48,standard,14,0,15,10.0,25,50.8,0,0
cust-05891,Customer 05891,36,122.42,2,0,-16.0,30,basic,31,30,0,-18.8,23,100,0,0
cust-05892,Customer 05892,42,854.08,0,2,-9.7,45,premium,5,2,10,-2.7,81,78.0,1,0
cust-05893,Customer 05893,35,518.86,3,0,6.7,70,standard,21,6,0,8.8,21,44.9,2,0
cust-05894,Customer 05894,20,84.01,1,0,-10.2,92,basic,2,16,0,-7.6,42,60.7,0,0
cust-05895,Customer 05895,21,374.15,0,3,-6.6,9,standard,49,18,0,-10.2,69,64.7,1,1
cust-05896,Customer 05896,8,160.19,1,0,-45.7,22,basic,28,22,0,-40.4,9,63.9,0,1
cust-05897,Customer 05897,50,297.44,1,0,0.4,54,standard,21,36,0,4.7,23,30.0,3,0
cust-05898,Customer 05898,22,426.44,0,1,1.6,41,standard,11,32,0,-7.2,45,79.3,2,0
cust-05899,Customer 05899,5,204.53,0,2,15.0,9,basic,13,12,0,22.2,30,37.3,0,1
cust-05900,Customer 05900,15,1633.85,0,1,2.2,54,premium,10,31,15,2.6,83,84.2,0,0
cust-05901,Customer 05901,10,378.33,5,0,-48.6,57,standard,11,9,0,-59.6,48,40.6,0,0
cust-05902,Customer 05902,27,219.31,1,1,-9.3,69,basic,53,0,10,-7.0,9,62.3,1,0
cust-05903,Customer 05903,17,1168.92,2,2,21.4,73,premium,23,15,10,23.8,5,74.6,1,0
cust-05904,Customer 05904,34,206.3,6,2,45,50,basic,25,7,0,50,1,55.0,2,0
cust-05905,Customer 05905,57,222.48,1,0,-32.6,76,basic,31,16,0,-47.1,22,62.3,1,0
cust-05906,Customer 05906,12,855.66,0,0,5.7,70,premium,6,18,0,-3.7,83,77.4,1,0
cust-05907,Customer 05907,30,478.55,0,0,-41.6,95,standard,12,31,0,-49.6,56,47.7,1,0
cust-05908,Customer 05908,13,183.17,2,0,7.2,0,basic,7,28,15,3.5,24,27.1,2,0
cust-05909,Customer 05909,38,311.88,0,3,8.6,48,standard,21,8,10,-4.3,59,48.4,1,0
cust-05910,Customer 05910,24,245.69,1,0,-8.2,95,basic,12,28,15,-18.3,37,47.5,0,0
cust-05911,Customer 05911,27,140.95,4,0,-2.3,35,basic,23,0,0,-2.1,19,22.6,2,0
cust-05912,Customer 05912,8,143.04,4,0,-13.8,16,basic,8,0,0,-19.2,32,40.2,0,0
cust-05913,Customer 05913,28,408.97,8,0,14.9,25,standard,18,0,0,11.2,28,51.9,1,0
cust-05914,Customer 05914,10,227.97,0,1,17.2,60,basic,7,16,0,-5.6,39,22.9,0,0
cust-05915,Customer 05915,23,134.66,0,1,-16.8,33,basic,25,25,15,-9.6,25,46.2,0,0
cust-05916,Customer 05916,10,521.17,0,0,-27.1,36,standard,23,9,10,-19.6,60,56.1,1,0
cust-05917,Customer 05917,32,128.91,0,1,-1.9,77,basic,7,8,0,5.6,75,85.1,0,0
cust-05918,Customer 05918,17,1088.62,0,0,15.9,79,premium,1,4,0,11.8,70,15.7,0,0
cust-05919,Customer 05919,15,510.77,1,0,0.4,68,standard,15,32,0,0.1,72,5.9,0,0
cust-05920,Customer 05920,20,120.82,0,0,17.0,30,basic,15,11,5,6.6,36,100,0,0
cust-05921,Customer 05921,7,159.28,3,0,-26.3,91,basic,78,12,0,-19.2,49,35.1,0,0
cust-05922,Customer 05922,11,1433.84,2,0,-5.9,51,premium,18,12,5,-17.0,72,66.6,2,0
cust-05923,Customer 05923,36,440.25,0,2,-11.7,50,standard,21,0,0,-4.8,35,80.2,0,0
cust-05924,Customer 05924,11,1300.75,2,2,-6.0,70,premium,5,19,10,-3.1,16,76.5,0,0
cust-05925,Customer 05925,30,1372.51,3,0,-32.4,19,premium,34,6,0,-31.0,31,61.6,0,0
cust-05926,Customer 05926,30,149.16,1,0,-46.8,51,basic,25,14,5,-45.0,11,38.4,0,0
cust-05927,Customer 05927,21,1149.99,1,0,-31.6,68,premium,21,0,5,-32.5,10,5,1,0
cust-05928,Customer 05928,29,394.0,0,0,-5.4,26,standard,2,8,10,-7.6,83,83.1,3,1
cust-05929,Customer 05929,20,128.48,0,0,3.0,51,basic,22,22,10,-9.3,40,57.7,0,0
cust-05930,Customer 05930,46,504.44,0,0,-6.3,42,standard,17,4,5,-2.9,38,46.9,0,0
cust-05931,Customer 05931,19,361.45,5,1,-16.2,8,standard,9,39,10,-20.4,23,60.2,0,0
cust-05932,Customer 05932,20,236.36,1,0,0.8,55,standard,16,7,0,1.6,2,59.5,2,0
cust-05933,Customer 05933,11,225.43,0,0,5.9,52,basic,5,21,5,-0.3,80,71.1,1,0
cust-05934,Customer 05934,16,157.04,2,0,-37.1,64,basic,30,10,0,-45.4,63,84.9,1,0
cust-05935,Customer 05935,2,232.27,2,0,0.0,33,standard,15,10,0,4.2,4,5,2,1
cust-05936,Customer 05936,16,323.41,3,0,-13.6,58,standard,8,24,5,-23.3,24,57.2,1,0
cust-05937,Customer 05937,48,159.46,1,0,-6.1,33,basic,27,0,0,2.1,13,65.1,1,0
cust-05938,Customer 05938,15,193.38,0,0,0.4,32,basic,8,23,5,8.6,54,47.5,0,0
cust-05939,Customer 05939,44,1424.18,8,0,-13.3,65,premium,30,21,0,1.8,55,45.0,1,0
cust-05940,Customer 05940,55,441.54,6,0,-42.2,38,standard,39,7,0,-48.0,25,67.5,2,0
cust-05941,Customer 05941,28,862.97,2,0,-28.9,45,premium,26,7,10,-30.7,9,24.8,1,0
cust-05942,Customer 05942,6,155.53,4,0,22.5,-13,basic,5,3,5,18.9,13,35.6,0,0
cust-05943,Customer 05943,72,541.58,0,0,-12.0,12,standard,12,14,0,-17.9,86,24.6,1,0
cust-05944,Customer 05944,6,139.44,3,2,-24.7,47,basic,17,12,0,-20.5,33,54.6,0,0
cust-05945,Customer 05945,22,289.61,1,1,-39.8,-28,standard,7,5,0,-32.2,34,74.6,0,0
cust-05946,Customer 05946,13,1048.11,0,2,-10.1,58,premium,2,20,0,-16.5,51,45.3,0,0
cust-05947,Customer 05947,27,285.14,0,2,31.2,40,standard,34,27,0,39.8,39,64.6,0,0
cust-05948,Customer 05948,21,432.14,1,0,45,53,standard,63,17,0,40.8,36,100,0,0
cust-05949,Customer 05949,18,237.7,7,0,-11.5,86,standard,3,3,15,-18.0,26,91.0,1,0
cust-05950,Customer 05950,23,421.32,1,2,-18.8,51,standard,24,7,0,-13.8,33,63.0,0,0
cust-05951,Customer 05951,25,272.56,1,2,-9.9,30,standard,15,24,0,-16.6,12,49.4,0,0
cust-05952,Customer 05952,31,1005.95,10,1,10.0,44,premium,22,0,15,-3.4,59,75.1,1,0
cust-05953,Customer 05953,22,993.64,1,0,20.7,42,premium,14,19,5,20.6,29,36.8,1,0
cust-05954,Customer 05954,19,228.45,2,0,-5.5,39,standard,5,40,15,6.5,34,45.1,1,0
cust-05955,Customer 05955,17,96.65,1,1,-50.2,50,basic,39,9,0,-45.6,7,61.2,2,1
cust-05956,Customer 05956,21,149.04,2,0,-25.6,25,basic,11,6,0,-28.4,68,31.8,0,1
cust-05957,Customer 05957,61,251.93,3,1,-14.6,69,standard,6,10,0,-15.5,7,63.8,1,0
cust-05958,Customer 05958,14,129.49,0,0,-34.5,93,basic,21,14,0,-33.4,51,67.5,0,0
cust-05959,Customer 05959,33,116.98,0,0,15.8,55,basic,13,38,0,17.8,60,74.3,0,0
cust-05960,Customer 05960,36,1034.39,0,0,-1.5,11,premium,53,9,5,-0.9,26,100,2,0
cust-05961,Customer 05961,12,347.06,2,0,45,58,standard,14,0,0,43.4,13,85.6,2,0
cust-05962,Customer 05962,36,110.03,1,0,40.5,36,basic,30,18,10,35.4,29,95.4,1,0
cust-05963,Customer 05963,72,99.8,1,0,-18.5,51,basic,12,11,10,-18.6,21,74.7,0,0
cust-05964,Customer 05964,30,500.33,2,1,21.3,36,standard,21,13,0,22.3,62,70.9,1,0
cust-05965,Customer 05965,11,240.04,2,0,6.6,95,standard,16,7,15,9.6,1,70.4,0,0
cust-05966,Customer 05966,12,307.52,1,0,-3.6,22,standard,8,3,0,-7.4,5,99.3,3,0
cust-05967,Customer 05967,23,1124.19,1,2,-16.0,18,premium,24,1,0,-7.3,14,52.6,1,0
cust-05968,Customer 05968,13,988.04,3,0,-11.7,69,premium,36,0,0,-6.2,24,74.0,0,0
cust-05969,Customer 05969,37,410.62,3,0,35.6,19,standard,20,1,0,43.5,13,5,0,0
cust-05970,Customer 05970,5,141.64,3,0,-23.5,41,basic,14,4,10,-15.0,80,53.7,1,0
cust-05971,Customer 05971,8,639.52,5,0,-4.9,95,premium,13,10,0,-18.2,23,66.6,0,0
cust-05972,Customer 05972,38,340.44,5,0,45,50,standard,6,0,5,43.6,32,49.5,3,0
cust-05973,Customer 05973,4,443.04,3,0,31.9,58,standard,0,19,0,28.6,7,46.6,0,0
cust-05974,Customer 05974,16,205.14,0,0,10.0,53,basic,27,5,10,15.6,60,92.2,0,0
cust-05975,Customer 05975,4,151.18,5,0,45,50,basic,15,17,20,38.8,23,66.4,0,0
cust-05976,Customer 05976,10,219.18,1,1,-18.5,86,basic,22,7,0,-18.1,30,27.1,0,0
cust-05977,Customer 05977,24,291.63,3,0,4.1,27,basic,12,0,0,3.1,22,38.9,1,0
cust-05978,Customer 05978,15,896.87,2,3,-6.9,14,premium,18,0,5,-5.4,23,43.6,1,1
cust-05979,Customer 05979,10,163.29,1,0,-10.4,18,basic,29,22,5,1.2,8,82.3,1,1
cust-05980,Customer 05980,60,174.83,0,0,-34.4,45,basic,44,18,0,-27.3,88,34.9,2,0
cust-05981,Customer 05981,15,187.43,0,0,11.4,22,basic,18,12,5,13.7,66,72.3,0,0
cust-05982,Customer 05982,8,201.54,6,0,22.8,34,basic,20,27,0,29.5,8,51.2,1,0
cust-05983,Customer 05983,18,234.8,1,2,3.4,27,basic,20,25,0,6.6,8,43.7,0,0
cust-05984,Customer 05984,15,291.17,10,0,9.7,28,standard,19,1,0,1.9,43,21.9,0,0
cust-05985,Customer 05985,38,172.09,2,0,32.8,47,basic,17,12,0,31.2,26,67.9,0,0
cust-05986,Customer 05986,35,415.41,5,1,2.8,52,standard,16,5,15,9.0,90,56.6,3,0
cust-05987,Customer 05987,35,1270.45,5,0,-37.8,19,premium,32,0,0,-40.5,61,74.0,0,0
cust-05988,Customer 05988,46,1190.74,1,1,11.6,59,premium,31,0,10,3.6,8,51.9,0,0
cust-05989,Customer 05989,41,188.63,2,0,13.2,76,basic,30,34,0,5.9,67,46.6,0,0
cust-05990,Customer 05990,24,1309.7,2,1,-11.2,57,premium,14,6,5,-7.6,7,47.3,2,0
cust-05991,Customer 05991,13,555.64,0,0,11.9,13,standard,14,22,0,1.4,27,40.0,0,0
cust-05992,Customer 05992,10,1497.54,0,0,-20.6,70,premium,64,22,15,-10.6,34,25.0,1,0
cust-05993,Customer 05993,19,122.56,1,3,38.3,40,basic,27,3,0,41.5,24,89.2,0,0
cust-05994,Customer 05994,54,954.07,2,0,-3.5,40,premium,24,17,10,-7.5,46,88.9,0,0
cust-05995,Customer 05995,52,241.22,4,0,18.2,71,basic,19,0,0,23.6,5,71.6,0,0
cust-05996,Customer 05996,51,244.39,2,0,1.9,82,basic,18,17,5,2.3,21,39.0,0,0
cust-05997,Customer 05997,30,446.6,4,0,-20.5,74,standard,5,15,20,-6.9,6,86.4,0,0
cust-05998,Customer 05998,35,195.91,3,1,16.9,69,standard,6,19,0,27.4,32,47.2,1,0
cust-05999,Customer 05999,71,133.61,9,0,-33.5,-3,basic,42,16,0,-48.4,31,52.1,0,1
cust-06000,Customer 06000,42,408.58,1,1,26.9,62,standard,12,13,0,15.2,33,33.9,0,0
cust-06001,Customer 06001,30,221.57,1,0,7.6,73,basic,42,13,5,16.3,30,36.4,2,0
cust-06002,Customer 06002,23,187.41,0,0,-3.1,95,basic,6,18,0,-7.5,35,85.8,2,0
cust-06003,Customer 06003,17,897.64,4,1,28.1,95,premium,37,10,0,32.2,35,34.3,0,0
cust-06004,Customer 06004,54,389.82,2,1,9.9,27,standard,22,0,0,14.9,44,85.2,0,0
cust-06005,Customer 06005,4,123.38,2,0,-21.2,48,basic,18,20,5,-22.2,21,41.3,0,0
cust-06006,Customer 06006,72,230.58,3,0,8.3,48,basic,23,10,0,20.0,1,66.2,1,0
cust-06007,Customer 06007,9,956.16,0,0,-37.4,45,premium,31,12,0,-42.0,28,52.5,1,0
cust-06008,Customer 06008,27,218.63,6,1,4.8,28,basic,5,21,0,6.0,32,59.9,0,1
cust-06009,Customer 06009,5,904.56,0,1,16.0,46,premium,11,17,10,-12.6,64,40.3,1,0
cust-06010,Customer 06010,18,1469.28,2,0,16.7,17,premium,18,10,0,26.9,19,37.3,0,0
cust-06011,Customer 06011,10,1015.28,0,0,-39.7,49,premium,24,12,10,-44.1,82,68.4,1,0
cust-06012,Customer 06012,8,445.33,5,2,-5.2,10,standard,6,0,0,0.2,20,26.5,1,0
cust-06013,Customer 06013,5,247.28,1,1,-3.6,64,basic,26,11,10,-15.0,78,89.2,3,1
cust-06014,Customer 06014,26,521.77,2,1,7.1,59,standard,7,5,10,6.7,18,75.2,0,0
cust-06015,Customer 06015,29,127.36,3,0,29.1,32,basic,12,0,0,34.2,19,65.4,0,0
cust-06016,Customer 06016,40,102.97,0,1,-33.4,21,basic,8,27,10,-44.1,38,58.7,2,0
cust-06017,Customer 06017,29,356.49,1,0,-1.5,77,standard,58,3,20,-0.6,39,91.3,1,0
cust-06018,Customer 06018,42,202.41,4,1,2.7,42,basic,8,15,0,1.7,59,100,0,0
cust-06019,Customer 06019,15,1109.64,1,1,-19.0,81,premium,31,34,0,-14.6,40,5,0,0
cust-06020,Customer 06020,49,196.13,2,0,40.0,43,standard,13,10,10,41.9,7,68.9,0,0
cust-06021,Customer 06021,12,362.66,1,0,14.0,42,standard,8,17,15,14.2,11,67.0,0,0
cust-06022,Customer 06022,14,383.14,0,0,14.1,60,standard,15,27,0,26.5,50,41.7,1,0
cust-06023,Customer 06023,44,159.48,3,1,-8.3,60,basic,24,11,0,-21.1,35,98.9,1,0
cust-06024,Customer 06024,14,154.73,1,1,1.2,77,basic,8,23,0,9.9,26,15.1,3,1
cust-06025,Customer 06025,8,188.86,0,0,8.4,68,basic,35,1,10,0.7,25,100,2,0
cust-06026,Customer 06026,6,140.91,5,0,-0.3,16,basic,19,5,0,17.4,40,94.0,1,0
cust-06027,Customer 06027,11,351.63,0,0,-15.5,30,standard,24,2,10,-17.5,75,39.5,0,0
cust-06028,Customer 06028,4,170.62,3,1,-2.2,64,basic,30,13,10,-6.0,37,62.7,1,0
cust-06029,Customer 06029,3,558.56,0,1,31.7,50,standard,14,5,0,24.0,65,44.6,1,0
cust-06030,Customer 06030,28,368.4,0,2,-0.1,59,standard,2,16,5,-9.4,48,100,3,1
cust-06031,Customer 06031,9,466.08,6,0,-0.4,53,standard,5,9,5,5.5,23,51.2,2,0
cust-06032,Customer 06032,39,457.0,0,1,-10.3,62,standard,51,12,10,-16.7,65,100,0,0
cust-06033,Customer 06033,18,483.41,0,3,-17.6,45,standard,53,21,15,-21.4,46,45.7,1,0
cust-06034,Customer 06034,5,192.96,1,0,13.3,79,basic,9,23,0,3.6,28,5,2,0
cust-06035,Customer 06035,3,93.41,4,1,-2.8,86,basic,22,23,5,-2.2,86,93.3,2,0
cust-06036,Customer 06036,3,805.81,3,1,-10.9,75,premium,30,12,20,-21.7,28,56.5,0,1
cust-06037,Customer 06037,27,154.94,0,4,-24.6,31,basic,14,9,5,-17.1,77,66.4,0,0
cust-06038,Customer 06038,10,412.35,0,0,-14.9,30,standard,12,4,0,-19.6,85,40.0,1,0
cust-06039,Customer 06039,9,1135.05,2,0,23.8,20,premium,5,0,0,20.2,46,55.6,3,1
cust-06040,Customer 06040,30,339.67,1,0,6.9,25,standard,47,23,0,-14.3,58,64.1,2,0
cust-06041,Customer 06041,46,109.53,1,1,22.8,41,basic,28,28,5,18.3,24,52.8,0,0
cust-06042,Customer 06042,1,981.78,0,0,29.8,65,premium,14,20,0,18.4,47,62.4,0,0
cust-06043,Customer 06043,19,359.02,0,0,9.0,57,standard,12,14,15,18.4,50,23.9,1,1
cust-06044,Customer 06044,72,512.54,0,2,-49.9,39,standard,26,0,5,-36.6,25,43.7,0,0
cust-06045,Customer 06045,28,379.12,10,1,-0.9,61,standard,55,22,10,-13.2,20,47.5,2,1
cust-06046,Customer 06046,44,133.78,1,0,-22.3,52,basic,23,12,10,-10.7,53,75.2,0,0
cust-06047,Customer 06047,4,1330.92,7,1,-11.0,64,premium,25,21,0,-13.1,7,51.4,0,1
cust-06048,Customer 06048,11,538.4,1,2,25.7,30,standard,2,8,0,27.0,42,58.6,1,0
cust-06049,Customer 06049,14,1455.83,0,0,-15.9,60,premium,17,17,0,-10.7,59,47.1,1,0
cust-06050,Customer 06050,62,125.84,0,1,26.0,65,basic,8,18,5,32.6,42,26.6,0,0
cust-06051,Customer 06051,19,283.9,1,4,-1.8,22,standard,14,15,5,-5.7,39,39.4,0,0
